*WEATHER DATA: GGCMI

@ INSI      LAT     LONG  ELEV   TAV   AMP REFHT WNDHT
 GGCMI    -9.25    34.75   -99  22.2  13.8
@DATE  SRAD  TMIN  TMAX  RAIN
69181  21.8   7.9  28.1   0.0
69182  21.9   8.6  28.4   0.0
69183  22.3   8.9  29.2   0.0
69184  22.5   9.0  29.9   0.0
69185  20.9   9.2  30.1   0.0
69186  20.1   9.0  29.3   0.0
69187  21.3  10.4  28.3   0.0
69188  22.3  10.7  28.2   0.0
69189  22.0   8.9  27.0   0.0
69190  18.9   7.9  26.6   0.0
69191  18.7   9.5  26.0   0.0
69192  17.5   8.5  26.1   0.0
69193  15.4  11.0  25.2   0.0
69194  12.6  14.4  24.6   0.0
69195  12.5  13.9  24.4   0.0
69196  12.7  10.9  24.2   0.0
69197  14.2  11.2  25.1   0.9
69198  17.2  12.0  25.7   0.2
69199  14.9  11.9  25.1   0.0
69200  16.4  12.4  26.3   0.0
69201  16.7  10.7  28.1   0.0
69202  17.3  11.2  28.2   0.1
69203  18.3  12.7  28.3   0.0
69204  21.4  10.2  28.2   0.0
69205  19.4   9.4  28.1   0.0
69206  17.3  14.5  28.8   0.0
69207  17.7  12.0  29.2   0.0
69208  18.0  11.7  28.7   0.0
69209  20.3   8.8  29.7   0.0
69210  22.3   8.3  29.9   0.0
69211  18.9   8.7  28.4   0.0
69212  20.8   9.6  28.3   0.0
69213  19.6  10.6  27.1   0.0
69214  17.8  12.1  27.0   0.0
69215  17.1  11.0  26.5   0.0
69216  17.3  12.4  26.5   0.0
69217  16.3  11.6  27.1   0.0
69218  16.8  13.5  27.0   0.4
69219  16.2  12.0  28.5   0.0
69220  16.0  13.1  27.4   0.0
69221  19.6  11.6  29.0   0.0
69222  22.7  10.5  29.1   0.0
69223  21.9  10.8  30.9   0.0
69224  17.9  11.4  32.3   0.0
69225  14.4  13.4  32.4   0.0
69226  10.5  16.2  28.4   0.0
69227  13.2  11.0  23.6   0.0
69228  19.7  10.1  26.9   0.0
69229  22.1   8.7  30.7   0.0
69230  21.1  10.5  30.0   0.0
69231  23.7   9.6  28.0   0.3
69232  17.2  12.9  26.5   0.0
69233  15.9  13.7  26.6   0.0
69234  15.8  12.6  28.2   0.5
69235  14.4  15.2  26.0   0.0
69236  13.6  12.1  24.0   1.2
69237  17.6  10.7  26.9   0.0
69238  17.2  11.0  26.7   0.0
69239  21.0  11.1  28.1   0.0
69240  21.3  10.3  29.1   0.0
69241  23.0  10.2  30.2   0.0
69242  22.6  10.4  30.3   0.0
69243  20.2  11.1  29.4   0.0
69244  25.8  11.5  28.5   0.0
69245  24.5  12.9  28.5   0.0
69246  21.8  11.4  28.9   0.0
69247  22.6  10.7  29.6   0.0
69248  22.4  12.8  29.3   0.0
69249  21.1  11.5  29.0   0.0
69250  20.6  11.4  28.5   0.0
69251  16.6  13.5  26.5   0.0
69252  21.1  12.7  28.6   0.0
69253  21.5  11.4  27.9   0.0
69254  21.4  12.3  29.2   0.0
69255  17.5  13.9  27.8   0.0
69256  17.6  14.8  27.7   0.0
69257  16.6  15.9  27.6   0.0
69258  18.0  14.2  27.6   0.0
69259  17.9  15.0  28.3   0.0
69260  20.3  13.3  31.2   1.7
69261  20.6  16.2  32.8   0.0
69262  20.5  14.6  34.1   0.0
69263  20.7  15.0  29.8   0.0
69264  27.1  11.1  31.1   0.0
69265  24.4  12.4  30.1   0.0
69266  23.9  12.3  29.5   0.0
69267  27.6  11.8  29.0   0.0
69268  25.5  10.4  28.8   0.0
69269  27.7  10.9  29.2   0.0
69270  27.4  10.6  29.9   0.0
69271  26.7  11.5  30.5   0.0
69272  24.7  12.4  31.5   0.0
69273  25.6  12.8  31.5   0.0
69274  23.0  14.7  29.4   0.0
69275  22.5  14.0  28.1   0.0
69276  19.1  13.6  27.7   0.0
69277  18.7  14.8  27.6   0.0
69278  25.6  11.9  30.0   0.0
69279  25.9  12.6  29.9   0.0
69280  25.9  12.7  29.8   0.0
69281  22.4  13.9  28.5   0.0
69282  16.2  19.0  27.9   0.0
69283  25.7  14.8  31.0   0.0
69284  24.0  15.6  30.4   0.0
69285  19.1  16.2  29.3   0.0
69286  24.3  15.2  30.3   0.0
69287  27.1  15.1  30.6   0.0
69288  27.5  13.8  30.9   0.0
69289  26.5  15.0  30.0   0.0
69290  21.5  15.9  29.6   0.0
69291  29.0  15.1  31.8   0.0
69292  29.7  12.1  32.6   0.0
69293  28.8  12.5  32.0   0.0
69294  28.2  13.5  32.1   0.0
69295  27.4  14.6  31.3   0.0
69296  26.4  15.1  31.1   0.0
69297  22.6  16.4  29.9   0.0
69298  24.1  16.0  30.2   0.0
69299  27.0  14.9  31.3   0.0
69300  27.6  15.1  32.8   0.0
69301  28.8  14.9  34.0   0.0
69302  25.8  15.5  34.1   0.0
69303  24.2  18.4  36.3   0.0
69304  24.2  18.8  36.0   0.0
69305  26.4  17.5  34.7   0.0
69306  26.7  17.6  34.8   0.0
69307  27.9  15.9  34.7   0.0
69308  27.5  15.9  34.9   0.0
69309  27.5  17.5  35.1   0.0
69310  26.8  16.9  34.5   0.0
69311  25.6  17.0  35.3   0.0
69312  19.9  19.0  32.1   0.0
69313  24.4  18.8  34.1   0.0
69314  25.8  17.5  33.1   0.0
69315  22.3  17.4  33.7   0.0
69316  22.8  17.9  33.7   0.0
69317  20.2  19.7  31.5   0.0
69318  22.2  18.4  32.6   0.0
69319  26.1  16.0  33.5   0.0
69320  25.0  16.0  33.3   0.0
69321  24.8  18.5  32.8   1.3
69322  18.5  19.2  31.5   4.5
69323  10.3  19.4  27.1  13.0
69324  17.4  19.8  29.2  10.0
69325   9.7  19.7  28.5  15.2
69326  12.9  21.1  26.9   8.3
69327  13.1  21.0  28.3  21.3
69328  11.0  21.1  26.9  17.0
69329  10.9  20.8  27.3  23.0
69330  12.4  20.5  27.5  15.3
69331  12.1  20.7  26.5  18.6
69332  15.7  20.6  26.0  11.7
69333  18.8  20.1  26.9   8.7
69334  18.2  20.1  27.6   5.1
69335  19.5  20.5  29.0   7.5
69336  16.9  20.2  29.8  10.1
69337  19.0  19.9  29.5   7.7
69338  24.5  19.2  30.5   0.0
69339  23.2  19.6  31.0   9.8
69340  22.1  20.3  29.6  20.8
69341  17.2  19.6  29.6  16.9
69342  17.2  20.5  28.8   5.1
69343  15.2  20.6  27.7   8.8
69344  10.0  20.5  25.4  23.6
69345  12.1  20.0  28.3  21.9
69346  12.0  20.9  30.7  15.8
69347  12.6  20.1  26.8  12.0
69348  17.3  19.2  27.2   2.7
69349  15.3  19.7  26.7  14.0
69350  18.3  19.8  28.6  11.6
69351  15.0  20.1  28.1  13.1
69352  21.7  19.5  30.0   0.0
69353  17.7  20.2  31.1   5.5
69354  24.4  19.1  30.0   2.5
69355  20.7  20.8  33.3  21.1
69356  16.7  19.7  28.6   9.0
69357   8.6  20.2  26.9  28.9
69358  18.2  19.6  31.1   4.7
69359  15.9  20.4  29.6  13.4
69360   9.2  21.0  27.0   9.6
69361  18.0  20.1  27.9   4.7
69362  19.3  19.7  28.5   0.0
69363  21.1  19.8  28.9   0.0
69364  24.7  18.8  28.5   0.8
69365  24.5  20.5  28.4   4.0
70001  18.3  19.3  27.4   6.3
70002  18.6  19.5  27.7   8.4
70003  20.2  19.7  30.4   3.3
70004  21.3  19.5  29.3   0.2
70005  24.1  18.8  29.2   0.0
70006  19.9  20.1  31.2   6.4
70007  18.1  20.1  28.0   7.8
70008  15.8  20.4  25.6  18.1
70009  16.3  19.5  27.2   5.6
70010  13.3  20.2  26.6  14.5
70011  13.2  20.0  27.4   4.5
70012  14.5  20.4  28.5  11.8
70013  13.8  20.4  27.4  11.7
70014  15.5  19.7  27.4   6.6
70015  16.2  20.2  29.6   0.1
70016  19.1  20.1  31.0   0.2
70017  23.6  19.2  31.3   0.6
70018  17.0  20.3  29.9  16.7
70019  17.3  20.4  28.7  25.1
70020  16.6  20.5  29.2  19.1
70021  19.0  20.3  29.8   5.1
70022  23.9  19.2  30.1   0.0
70023  21.6  18.8  29.2   0.0
70024  21.0  19.6  29.0   5.0
70025  23.2  20.3  29.6   7.7
70026  15.9  20.7  29.0   6.4
70027  14.7  21.0  29.3   5.0
70028  14.5  20.6  28.9  19.5
70029  13.1  20.4  26.8   8.9
70030  14.3  20.9  27.9  18.4
70031  16.9  20.0  34.0  11.9
70032  17.5  20.8  28.9  17.6
70033  13.0  20.5  27.8  26.7
70034  19.1  20.2  27.8  14.6
70035  19.4  20.2  28.6   8.5
70036  21.4  19.1  28.3   0.7
70037  21.6  19.0  28.3   0.6
70038  21.6  18.9  28.3   0.2
70039  19.7  18.7  26.8   5.1
70040  18.4  20.0  28.0  10.0
70041  18.8  20.2  29.6  12.9
70042  15.7  20.3  28.0   9.5
70043  13.6  19.9  25.9  22.3
70044  15.5  20.2  27.4  11.2
70045  13.2  20.2  31.0  13.4
70046  10.7  20.6  26.6  12.7
70047  15.5  20.2  27.7   8.2
70048  19.5  19.7  28.5   0.5
70049  17.7  19.8  27.3   4.3
70050  16.0  20.6  28.6   9.3
70051  16.0  19.7  29.7  11.7
70052  13.4  20.0  25.5  13.1
70053  15.6  19.4  26.7  12.9
70054  17.6  20.6  28.7   6.8
70055  19.0  20.1  30.7   1.3
70056  19.2  20.2  31.5  10.3
70057  13.8  20.6  27.4  16.7
70058  10.9  21.0  27.0  16.2
70059  14.2  20.9  27.9  21.2
70060  13.9  20.7  27.7  26.5
70061  17.9  19.5  29.3   5.5
70062  17.0  20.5  30.2   6.6
70063  20.5  19.9  30.7   0.7
70064  23.0  18.8  30.5   0.0
70065  25.9  17.7  30.2   0.0
70066  21.8  18.1  29.7   0.6
70067  20.8  18.9  29.7   0.8
70068  21.5  19.7  29.2   5.5
70069  18.4  20.6  27.8  12.8
70070  21.0  18.9  29.5   0.4
70071  24.5  19.1  29.6   0.7
70072  19.0  20.5  27.8  13.1
70073  13.3  20.1  27.2  15.5
70074  18.4  19.5  28.7  21.2
70075  18.2  19.7  29.3   5.9
70076  22.9  19.3  31.4   0.5
70077  22.1  18.4  29.3   7.8
70078  22.0  19.3  30.0   0.0
70079  22.9  18.4  29.9   0.6
70080  23.0  19.0  29.5   0.8
70081  20.5  19.4  29.2   0.7
70082  16.9  20.4  27.6  18.4
70083  16.6  19.7  27.4  13.8
70084  21.9  20.2  29.1  16.5
70085  14.2  20.8  27.9  11.3
70086  15.9  20.4  27.7  11.4
70087  18.2  19.9  29.4   0.4
70088  23.1  18.8  30.7   0.7
70089  25.2  17.2  30.1   0.3
70090  25.2  18.7  31.9   0.7
70091  20.7  20.2  31.5   5.5
70092  19.0  20.3  30.4  22.0
70093  18.9  20.5  29.8   3.6
70094  19.9  20.2  28.7   1.9
70095  17.3  20.5  28.3  18.4
70096  16.2  20.3  29.0   0.0
70097  15.1  21.1  28.6  23.2
70098  17.7  20.5  28.3   5.3
70099  14.9  20.2  28.8   0.0
70100  20.6  19.6  30.4   0.0
70101  21.2  18.6  30.2   0.0
70102  19.1  19.6  29.4   3.1
70103  17.8  21.0  28.4  12.4
70104  16.7  20.3  28.8   7.1
70105  18.8  19.7  28.4   0.0
70106  17.5  20.6  29.2   6.6
70107  15.1  20.3  28.8  16.0
70108  11.3  20.6  26.4   9.9
70109  17.7  19.6  28.1   0.0
70110  16.9  19.2  28.2   0.0
70111  16.1  18.5  28.1   0.0
70112  15.8  19.7  28.4   0.0
70113  16.1  20.0  28.0   1.8
70114  15.8  18.4  27.5   2.2
70115  17.1  18.1  27.9   0.0
70116  16.5  17.8  27.5   2.1
70117  13.6  18.3  26.5   5.1
70118  13.9  19.5  27.8   6.9
70119  16.9  19.0  27.8   0.0
70120  14.4  19.1  27.5   0.0
70121  17.0  19.8  27.7   8.6
70122  16.6  18.7  27.8   3.4
70123  16.8  18.9  27.8   0.0
70124  18.4  18.1  27.9   0.1
70125  16.7  19.2  27.5   0.0
70126  15.7  19.6  27.8   0.0
70127  15.6  19.0  27.3   0.0
70128  14.4  19.1  27.5   9.9
70129  16.1  19.2  28.0  17.0
70130  14.3  19.7  28.3   0.0
70131  20.3  17.8  29.1   0.0
70132  16.3  16.5  28.3   0.0
70133  17.2  16.9  28.2   0.0
70134  14.9  17.3  27.9   0.0
70135  17.2  17.0  28.2   0.0
70136  18.2  16.8  28.7   0.0
70137  17.1  17.2  28.6  11.3
70138  16.3  17.7  28.4   0.0
70139  17.0  18.0  29.7   0.0
70140  18.0  16.8  29.4   0.0
70141  18.1  16.9  29.4   0.0
70142  18.3  16.1  29.0   0.0
70143  16.7  16.9  28.2   0.0
70144  18.9  16.1  27.7   0.0
70145  16.8  15.9  27.2   0.0
70146  12.1  17.1  26.4   0.0
70147   0.6  17.8  24.8   6.7
70148  11.9  17.5  26.0   0.0
70149   9.5  16.5  26.5   0.0
70150  14.8  18.2  27.5   0.0
70151  16.3  17.3  28.6   0.0
70152  15.5  17.0  28.0   0.1
70153  17.8  15.1  27.8   0.0
70154  19.3  12.4  27.9   0.0
70155  16.1  18.9  29.8   0.1
70156  17.4  17.8  29.6   1.2
70157  15.1  18.5  29.4   0.2
70158  15.0  16.2  28.0   0.0
70159  16.3  14.9  27.4   0.0
70160  14.1  15.6  27.4   0.0
70161  17.9  17.9  29.6   0.0
70162  18.6  17.0  29.5   0.0
70163  18.7  15.9  30.3   0.0
70164  19.1  15.7  30.6   0.0
70165  19.1  14.7  30.3   0.0
70166  17.6  14.2  28.6   0.0
70167  17.5  13.4  28.5   0.0
70168  19.7  11.8  27.7   0.0
70169  22.1  11.0  27.5   0.0
70170  20.4  10.1  29.0   0.0
70171  21.5  12.6  31.3   0.0
70172  18.3  14.7  31.1   0.0
70173  18.4  14.5  29.5   0.1
70174  15.1  14.6  27.5   0.0
70175  12.9  16.8  25.9   0.0
70176  12.3  12.4  24.2   0.3
70177  14.6  11.6  25.7   0.0
70178   6.5  15.1  24.6   0.0
70179  14.6  15.2  26.9   0.0
70180  14.6  14.0  27.3   0.0
70181  16.8  12.8  26.8   0.0
70182  15.0  14.2  26.4   0.0
70183  14.4  14.7  25.9   0.0
70184  14.4  15.5  26.5   0.0
70185  16.5  14.6  25.9   0.0
70186  19.2  11.7  26.2   0.0
70187  18.3  12.2  26.9   0.0
70188  19.8  11.0  26.6   0.0
70189  19.0  11.7  25.4   0.0
70190  18.0  11.6  26.2   0.0
70191  15.3  11.1  25.8   0.0
70192  12.6  14.6  25.4   0.0
70193  15.1  14.9  26.1   0.0
70194  16.0  14.2  27.3   0.0
70195  15.2  13.5  26.9   0.0
70196  15.7  14.1  27.0   0.0
70197  16.1  14.9  26.6   0.1
70198  14.3  13.0  26.4   0.0
70199  15.0  13.3  26.5   0.0
70200  14.9  13.7  25.1   0.0
70201  15.7  12.6  25.8   0.0
70202  15.4  13.9  27.3   0.0
70203  20.1  12.2  29.4   0.0
70204  18.5  12.9  29.7   0.0
70205  20.7  10.9  28.9   0.0
70206  19.8  13.7  27.5   0.0
70207  16.4  11.1  26.6   0.0
70208  16.6  12.5  26.6   0.3
70209  13.8  12.5  24.7   0.0
70210  16.2  10.8  25.2   0.0
70211  20.0   9.6  27.6   0.0
70212  21.4   9.4  27.8   0.0
70213  16.1  14.0  25.5   0.0
70214  19.0  15.7  26.3   0.0
70215  18.8  13.8  26.2   0.4
70216  19.2  13.5  26.9   0.1
70217  14.3  12.7  24.0   0.0
70218  14.8  15.0  25.2   0.0
70219  16.1  13.8  25.4   0.0
70220  16.3  12.6  25.0   0.1
70221  17.0  14.0  25.6   0.0
70222  16.8  12.9  25.3   0.1
70223  16.7  14.4  25.5   0.0
70224  18.9  12.2  27.0   0.2
70225  18.7  10.9  26.2   0.0
70226  17.9  13.3  26.7   0.0
70227  17.7  11.7  26.0   0.0
70228  18.8  11.6  27.0   0.0
70229  16.4  11.7  26.6   0.0
70230  17.1  13.8  26.8   0.0
70231  17.1  14.7  27.1   0.0
70232  15.9  13.6  27.4   0.1
70233  19.6  12.7  30.2   0.0
70234  22.8  12.0  30.8   0.0
70235  24.5  10.9  28.8   0.1
70236  19.6  12.1  27.5   0.0
70237  22.6  10.1  27.5   0.0
70238  17.6  12.1  26.5   0.0
70239  16.9  13.0  26.8   0.0
70240  17.8  15.3  28.0   0.0
70241  21.2  12.9  29.6   0.0
70242  21.5  13.0  31.2   0.0
70243  24.0  12.0  33.5   0.0
70244  17.7  16.0  27.2   0.3
70245  20.7  10.6  24.8   0.0
70246  21.1   9.1  25.8   0.0
70247  20.6  11.8  27.2   0.0
70248  22.6  12.5  29.2   0.2
70249  25.6  10.1  31.7   0.0
70250  24.3  10.5  31.1   0.0
70251  23.6  11.6  29.9   0.0
70252  21.2  13.3  29.2   0.0
70253  24.7  13.0  30.9   0.0
70254  25.6  12.8  30.8   0.0
70255  24.2  13.4  31.5   0.0
70256  25.1  13.6  31.3   0.0
70257  25.2  14.2  31.0   0.0
70258  20.0  14.0  29.4   0.1
70259  24.6  12.9  30.0   0.0
70260  23.6  12.2  31.1   0.0
70261  23.9  12.9  30.8   0.0
70262  23.1  13.6  30.3   0.0
70263  23.2  12.5  31.7   0.0
70264  21.5  13.7  30.8   0.0
70265  21.8  13.3  30.9   0.0
70266  23.0  14.9  31.1   0.0
70267  24.2  13.6  31.6   0.0
70268  25.9  11.9  32.8   0.0
70269  27.4  11.2  33.1   0.0
70270  25.6  14.0  32.5   0.0
70271  21.9  15.4  30.0   0.0
70272  25.0  16.1  29.9   0.0
70273  22.8  12.8  29.5   0.0
70274  26.7  14.4  29.7   0.0
70275  27.4  12.9  29.9   0.0
70276  27.4  12.6  29.9   0.0
70277  23.7  14.1  30.0   0.0
70278  25.8  13.2  30.6   0.0
70279  25.1  13.6  30.2   0.0
70280  24.7  15.1  30.2   0.0
70281  21.1  16.8  29.8   0.0
70282  18.2  16.9  29.4   0.0
70283  18.4  17.8  30.4   0.0
70284  18.8  19.1  31.3   0.0
70285  19.5  19.3  32.7   2.4
70286  14.2  19.9  28.3   7.7
70287  18.2  17.0  30.5   0.0
70288  23.9  16.0  30.6   0.0
70289  27.5  14.1  30.1   0.0
70290  20.2  16.4  30.2   0.0
70291  17.9  19.5  29.6   0.0
70292  23.8  16.6  30.3   0.0
70293  20.9  16.1  28.7   0.7
70294  17.7  18.9  29.7   0.3
70295  17.1  18.2  30.1   0.0
70296  19.6  17.5  30.7   0.0
70297  21.4  17.6  32.6   0.0
70298  22.8  19.0  31.5   0.0
70299  26.5  16.5  33.1   0.0
70300  24.6  16.5  33.2   0.0
70301  25.4  17.2  32.7   0.0
70302  29.8  14.7  32.9   0.0
70303  23.6  14.6  31.4   1.4
70304  29.5  15.1  32.0   0.0
70305  28.1  12.9  32.3   0.0
70306  25.8  16.2  31.7   0.0
70307  28.4  14.5  33.6   0.0
70308  27.7  15.4  33.1   0.0
70309  23.1  18.0  33.4   0.0
70310  23.2  18.9  33.0   0.0
70311  19.4  18.2  32.1   0.0
70312  28.5  16.3  34.0   0.0
70313  27.7  15.7  34.1   0.0
70314  25.4  17.8  33.5   0.0
70315  24.2  18.7  33.4   0.0
70316  25.0  18.7  34.6   7.5
70317  23.7  17.6  34.6   0.0
70318  24.2  16.5  33.4   0.0
70319  25.1  16.5  32.8   0.0
70320  22.8  16.4  31.6   0.0
70321  28.8  15.9  33.7   0.0
70322  28.5  15.5  34.5   0.0
70323  26.1  16.8  34.0   0.0
70324  25.9  18.1  35.1   0.0
70325  27.9  18.0  35.0   0.0
70326  21.4  18.2  31.9   0.0
70327  22.1  19.0  33.4   0.0
70328  23.1  17.5  34.2   0.0
70329  21.3  19.3  32.8   7.8
70330  19.3  21.0  32.3  17.6
70331  17.1  20.0  29.1   3.3
70332  17.1  20.0  28.6  10.2
70333  17.6  19.8  26.9  12.1
70334  25.3  18.9  30.5   0.0
70335  26.5  17.9  31.1   0.0
70336  26.1  18.9  30.6   0.0
70337  22.8  19.2  30.2   0.5
70338  22.5  19.2  30.6   0.0
70339  22.5  18.9  30.6   0.9
70340  21.2  20.9  32.6   1.2
70341  22.5  19.6  31.1   4.1
70342  24.4  20.7  31.6  19.4
70343  22.0  20.4  30.0   0.5
70344  20.3  20.5  30.6   0.0
70345  24.5  19.6  30.7   0.0
70346  25.2  19.5  31.5   0.0
70347  24.8  20.0  30.7   0.0
70348  23.0  19.7  31.5   0.0
70349  25.0  18.7  31.7   0.0
70350  21.0  19.8  31.2   5.1
70351  23.2  19.8  29.5  18.2
70352  21.9  20.2  29.6  26.1
70353  15.6  20.8  28.2  10.3
70354  21.1  20.7  29.0  10.5
70355  24.4  19.6  29.7   0.0
70356  24.7  18.9  31.1   0.1
70357  24.7  19.4  30.9   0.0
70358  25.2  19.2  31.0   0.0
70359  23.2  19.8  30.5   0.0
70360  21.8  20.0  32.4   3.6
70361  21.1  19.6  30.9   0.1
70362  18.1  20.9  29.6  13.8
70363  14.0  21.5  28.3  10.8
70364  14.8  20.7  31.2  28.4
70365  14.7  20.9  28.3  22.6
71001  20.5  20.0  30.2   4.2
71002  12.9  20.2  28.4   9.1
71003   8.3  20.7  25.5  22.8
71004  13.5  20.0  26.3   5.7
71005   9.6  20.3  25.7  10.3
71006  14.8  19.7  26.5   7.7
71007  15.6  19.4  26.0  16.2
71008  19.4  19.1  27.3   5.3
71009  19.9  19.5  28.2   0.0
71010  21.6  19.4  28.1   3.2
71011  20.0  19.7  27.6  11.5
71012  19.4  20.3  26.3  14.9
71013  20.2  19.7  27.4  11.0
71014  24.9  19.3  29.5   0.0
71015  24.7  17.6  27.9   0.2
71016  24.8  18.4  29.2   0.0
71017  23.5  19.2  29.3   1.4
71018  23.9  19.3  30.5   0.2
71019  25.3  20.1  29.6   2.0
71020  19.0  20.6  29.3   5.4
71021  19.2  19.8  29.1   2.3
71022  21.3  19.5  29.7   0.0
71023  23.7  19.2  30.5   0.3
71024  21.4  20.5  30.3   0.3
71025  19.7  19.9  31.3   5.1
71026  20.0  19.7  30.4   9.9
71027  22.9  20.3  30.5   3.3
71028  26.0  19.6  30.7   0.2
71029  22.9  19.8  32.5   3.6
71030  24.9  19.6  30.5   4.1
71031  20.1  20.6  30.0   5.9
71032  23.2  20.2  29.6  17.7
71033  18.3  21.0  31.0  10.3
71034  25.7  20.5  31.1   7.4
71035  24.9  20.3  31.0   9.0
71036  22.6  20.5  30.5   1.5
71037  21.9  20.3  30.6   0.6
71038  21.1  20.2  30.9   0.0
71039  24.6  19.8  32.1   0.6
71040  21.7  21.2  30.5   9.7
71041  19.4  21.4  30.2   3.6
71042  19.4  21.5  31.2   0.7
71043  23.6  20.7  31.4   0.3
71044  24.3  21.0  33.2   0.3
71045  26.9  20.1  32.2   0.6
71046  23.4  19.9  31.2   0.6
71047  21.0  19.5  30.5   0.6
71048  21.7  21.5  35.3   1.4
71049  18.9  21.8  31.7   6.4
71050  20.6  21.4  33.4  14.4
71051  19.3  21.3  29.9  11.0
71052  10.3  21.5  29.0   8.8
71053  17.6  21.1  29.4   5.2
71054  22.2  20.8  31.7   0.7
71055  23.7  21.4  32.2   1.4
71056  17.5  21.0  30.0   9.2
71057  12.2  21.0  26.4  18.4
71058  16.1  19.7  28.7   0.6
71059  17.3  21.0  29.3   0.6
71060  19.0  20.2  30.8   0.0
71061  21.3  19.1  31.2   5.7
71062  20.9  20.2  30.4   0.9
71063  16.2  21.1  29.1  29.8
71064  22.5  20.0  31.8   0.8
71065  19.7  20.3  30.4   2.2
71066  26.6  20.1  32.6   0.6
71067  26.5  17.3  32.2   0.7
71068  24.3  18.2  31.8   0.8
71069  18.1  20.8  29.2  24.5
71070  17.4  20.8  31.9   5.1
71071  19.0  21.0  29.4  10.2
71072  21.4  19.2  31.4   8.3
71073  15.6  19.2  30.0   0.7
71074  14.9  20.8  28.7  21.6
71075  14.6  21.4  29.2  12.6
71076   9.1  20.6  27.6  48.9
71077  14.7  19.8  27.8   5.0
71078  17.7  19.5  29.1   4.1
71079  21.0  19.8  30.5  11.1
71080  22.8  19.9  31.4   4.3
71081  22.2  20.8  30.9  31.3
71082  13.5  20.6  27.7  11.3
71083  16.6  20.1  27.4   9.4
71084  17.3  19.7  27.0   6.8
71085  15.4  18.1  27.7   0.3
71086  16.2  18.6  27.5   0.0
71087  17.7  19.3  28.6   0.4
71088  18.5  19.1  28.8   0.0
71089  18.2  18.8  27.9   0.7
71090  19.3  18.8  28.3   4.5
71091  19.1  18.6  30.5   0.0
71092  22.1  16.6  29.2   0.0
71093  12.7  19.1  27.9   0.0
71094  22.2  16.4  29.2   0.0
71095  20.3  15.2  30.0   0.0
71096  21.1  16.7  30.1   0.0
71097  17.2  19.1  29.8   8.1
71098  13.2  19.1  27.4   1.6
71099  15.9  19.0  28.6   1.5
71100  19.1  19.5  29.2   0.0
71101  19.1  19.0  29.5   1.8
71102  13.7  17.9  28.0   0.0
71103  19.9  15.1  29.4   0.0
71104  19.5  16.0  30.4   0.0
71105  14.2  19.2  28.1  10.3
71106  12.5  19.1  29.1   0.0
71107  16.4  19.8  29.1   2.1
71108  18.1  18.8  30.4   0.0
71109  17.6  17.6  30.4   0.0
71110  15.9  17.2  30.2   0.0
71111  14.9  16.9  30.0   0.0
71112  23.6  13.9  30.9   0.0
71113  18.7  16.8  31.8   0.0
71114  16.7  18.1  30.6   0.0
71115  17.7  17.5  30.7   0.0
71116  18.6  17.9  31.2   0.0
71117  16.5  18.0  30.6   0.0
71118  19.8  17.7  31.8   0.0
71119  21.1  16.7  31.7   0.0
71120  21.2  14.7  31.6   0.0
71121  22.8  15.6  32.4   0.0
71122  20.1  15.6  31.3   0.0
71123  19.1  15.9  31.3   0.0
71124  16.9  18.3  30.9   0.0
71125  17.8  17.0  31.6   0.0
71126  20.6  16.1  30.9   0.0
71127  17.8  16.0  29.6   0.0
71128  20.1  15.7  30.8   0.0
71129  20.9  14.6  31.1   0.0
71130  19.0  15.3  30.7   0.0
71131  18.8  16.6  31.2   0.0
71132  20.0  16.9  32.2   0.0
71133  18.2  17.7  31.7   0.0
71134  18.3  18.1  31.7   0.0
71135  15.7  19.1  30.6   0.0
71136  21.9  14.4  30.4   0.0
71137  14.7  13.7  29.7   0.0
71138  17.0  12.5  29.2   0.0
71139  11.2  16.7  28.3   0.0
71140  15.6  15.6  29.7   0.0
71141  15.6  17.1  28.5  12.3
71142  14.9  17.1  28.3   0.0
71143  20.3  14.6  30.2   0.0
71144  22.4  11.9  31.8   0.0
71145  21.9  12.8  31.3   0.0
71146  20.0  12.8  30.4   0.0
71147  14.0  14.3  28.8   0.0
71148  14.7  14.7  27.0   0.4
71149  14.9  13.6  27.3   0.5
71150  10.9  16.1  26.2   0.0
71151  12.5  16.2  28.1   0.0
71152  12.2  15.2  27.0   0.0
71153  13.8  15.0  28.7   0.0
71154  13.8  14.5  29.9   0.0
71155  17.7  13.3  30.5   0.0
71156  18.2  12.7  30.3   0.0
71157  15.2  12.5  29.2   0.0
71158  18.3  12.4  30.1   0.0
71159  16.2  12.3  29.0   0.1
71160  18.1  11.9  29.4   0.0
71161  19.5  11.9  30.1   0.0
71162  22.0  11.0  28.6   0.0
71163  21.5   9.8  28.2   0.0
71164  21.3   7.8  28.2   0.0
71165  21.3  11.5  28.3   0.0
71166  16.6  10.5  26.7   0.0
71167  22.2  10.8  28.8   0.0
71168  22.2   9.9  31.0   0.0
71169  22.2   9.2  31.7   0.0
71170  18.6  11.1  31.4   0.0
71171  19.6  12.6  32.3   0.0
71172  17.8  12.0  31.3   0.0
71173  15.8  11.3  29.9   0.0
71174  20.8  10.8  28.4   0.0
71175  18.1   9.8  28.4   0.0
71176  18.5  13.0  29.1   0.0
71177  16.4  10.7  28.2   0.0
71178  19.1   8.1  29.0   0.1
71179  21.4   8.9  27.9   0.0
71180  21.4   6.9  28.8   0.0
71181  14.8   9.9  28.0   0.0
